hq_id,inv_id,inv_name
329514,329514,supplier1
395408,395408,supplier1
416581,416581,supplier1
436356,436356,supplier1
443312,443312,supplier1
445804,445804,supplier1
451581,451581,supplier1
470647,470647,supplier1
505994,505994,supplier1
508271,508271,supplier1
511015,511015,supplier1
553795,553795,supplier1
567901,567901,supplier1
596345,596345,supplier1
132755,132755,supplier1
170899,170899,supplier1
180439,180439,supplier1
200044,200044,supplier1
210625,210625,supplier1
215049,215049,supplier1
227166,227166,supplier1
233056,233056,supplier1
247358,247358,supplier1
251845,251845,supplier1
252427,252427,supplier1
311293,311293,supplier1
313434,313434,supplier1
333457,333457,supplier1
370057,370057,supplier1
378290,378290,supplier1
383175,383175,supplier1
409047,409047,supplier1
410105,410105,supplier1
437023,437023,supplier1
438926,438926,supplier1
439487,439487,supplier1
455150,455150,supplier1
492952,492952,supplier1
494024,494024,supplier1
506134,506134,supplier1
511168,511168,supplier1
511849,511849,supplier1
553575,553575,supplier1
565926,565926,supplier1
582811,582811,supplier1
586979,586979,supplier1
133274,133274,supplier1
141312,141312,supplier1
175296,175296,supplier1
238208,238208,supplier1
275726,275726,supplier1
314473,314473,supplier1
386917,386917,supplier1
442708,442708,supplier1
443194,443194,supplier1
456733,456733,supplier1
486343,486343,supplier1
502144,502144,supplier1
514633,514633,supplier1
525210,525210,supplier1
106387,106387,supplier1
127689,127689,supplier1
222343,222343,supplier1
264177,264177,supplier1
266945,266945,supplier1
343876,343876,supplier1
367131,367131,supplier1
398327,398327,supplier1
433949,433949,supplier1
450854,450854,supplier1
478256,478256,supplier1
480424,480424,supplier1
489354,489354,supplier1
494507,494507,supplier1
561818,561818,supplier1
590728,590728,supplier1
164856,164856,supplier1
356349,356349,supplier1
384454,384454,supplier1
488284,488284,supplier1
516497,516497,supplier1
581432,581432,supplier1
605702,605702,supplier1
14306,14306,supplier3
2949,2949,supplier3
60,60,supplier3
7496,7496,supplier3
20191,20191,supplier3
22936,22936,supplier3
24237,24237,supplier3
29160,29160,supplier3
30574,30574,supplier3
36575,36575,supplier3
36842,36842,supplier3
37841,37841,supplier3
44767,44767,supplier3
45262,45262,supplier3
45786,45786,supplier3
46074,46074,supplier3
46267,46267,supplier3
46686,46686,supplier3
46819,46819,supplier3
46959,46959,supplier3
48702,48702,supplier3
50419,50419,supplier3
52813,52813,supplier3
58009,58009,supplier3
100942,100942,supplier4
188336,188336,supplier4
211336,211336,supplier4
218626,218626,supplier4
219126,219126,supplier4
223346,223346,supplier4
225786,225786,supplier4
236696,236696,supplier4
45924,45924,supplier4
84722,84722,supplier4
489425,489425,supplier4
561145,561145,supplier4
618445,618445,supplier4
652455,652455,supplier4
652565,652565,supplier4
660025,660025,supplier4
671785,671785,supplier4
714235,714235,supplier4
717465,717465,supplier4
732875,732875,supplier4
740565,740565,supplier4
766345,766345,supplier4
768365,768365,supplier4
769485,769485,supplier4
807215,807215,supplier4
854515,854515,supplier4
862285,862285,supplier4
1477148,1477148,supplier4
2019945,2019945,supplier4
109434,109434,supplier1
113393,113393,supplier1
114268,114268,supplier1
172778,172778,supplier1
312746,312746,supplier1
314250,314250,supplier1
360118,360118,supplier1
365411,365411,supplier1
400955,400955,supplier1
436186,436186,supplier1
482647,482647,supplier1
491471,491471,supplier1
499270,499270,supplier1
501875,501875,supplier1
509541,509541,supplier1
510832,510832,supplier1
532865,532865,supplier1
553381,553381,supplier1
577813,577813,supplier1
584086,584086,supplier1
588932,588932,supplier1
202165,202165,supplier1
203512,203512,supplier1
211028,211028,supplier1
219105,219105,supplier1
219189,219189,supplier1
238384,238384,supplier1
252965,252965,supplier1
312520,312520,supplier1
368100,368100,supplier1
399457,399457,supplier1
418194,418194,supplier1
421228,421228,supplier1
446983,446983,supplier1
483033,483033,supplier1
495620,495620,supplier1
501218,501218,supplier1
504751,504751,supplier1
529008,529008,supplier1
552319,552319,supplier1
554023,554023,supplier1
565138,565138,supplier1
594772,594772,supplier1
123867,123867,supplier1
179877,179877,supplier1
261999,261999,supplier1
332725,332725,supplier1
336314,336314,supplier1
340378,340378,supplier1
381439,381439,supplier1
392012,392012,supplier1
417338,417338,supplier1
448876,448876,supplier1
451206,451206,supplier1
475465,475465,supplier1
482048,482048,supplier1
502154,502154,supplier1
504724,504724,supplier1
508479,508479,supplier1
513080,513080,supplier1
528842,528842,supplier1
533108,533108,supplier1
567410,567410,supplier1
584475,584475,supplier1
592772,592772,supplier1
595273,595273,supplier1
653724,653724,supplier1
111989,111989,supplier1
137889,137889,supplier1
185797,185797,supplier1
231196,231196,supplier1
237499,237499,supplier1
308607,308607,supplier1
337630,337630,supplier1
391055,391055,supplier1
392812,392812,supplier1
414808,414808,supplier1
416072,416072,supplier1
433032,433032,supplier1
434146,434146,supplier1
462520,462520,supplier1
463835,463835,supplier1
474494,474494,supplier1
476156,476156,supplier1
481920,481920,supplier1
492674,492674,supplier1
503098,503098,supplier1
541751,541751,supplier1
557105,557105,supplier1
562304,562304,supplier1
594618,594618,supplier1
122909,122909,supplier1
127809,127809,supplier1
188640,188640,supplier1
228284,228284,supplier1
229195,229195,supplier1
239448,239448,supplier1
340705,340705,supplier1
348920,348920,supplier1
423576,423576,supplier1
443593,443593,supplier1
453928,453928,supplier1
532983,532983,supplier1
570462,570462,supplier1
580355,580355,supplier1
237554,237554,supplier1
425102,425102,supplier1
494260,494260,supplier1
572467,572467,supplier1
15203,15203,supplier3
28,28,supplier3
2826,2826,supplier3
4383,4383,supplier3
471,471,supplier3
5150,5150,supplier3
5700,5700,supplier3
5729,5729,supplier3
8715,8715,supplier3
8759,8759,supplier3
9357,9357,supplier3
9945,9945,supplier3
19048,19048,supplier3
21937,21937,supplier3
23282,23282,supplier3
24161,24161,supplier3
29586,29586,supplier3
29735,29735,supplier3
29874,29874,supplier3
31421,31421,supplier3
32692,32692,supplier3
34105,34105,supplier3
41125,41125,supplier3
41247,41247,supplier3
42824,42824,supplier3
44593,44593,supplier3
46654,46654,supplier3
46798,46798,supplier3
46862,46862,supplier3
47466,47466,supplier3
47649,47649,supplier3
48610,48610,supplier3
55125,55125,supplier3
139164,139164,supplier4
203976,203976,supplier4
207996,207996,supplier4
228396,228396,supplier4
231302,231302,supplier3
234436,234436,supplier4
62454,62454,supplier4
78214,78214,supplier4
89729,89729,supplier4
93360,93360,supplier4
362545,362545,supplier4
386655,386655,supplier4
402415,402415,supplier4
436645,436645,supplier4
447295,447295,supplier4
548085,548085,supplier4
598055,598055,supplier4
643955,643955,supplier4
660475,660475,supplier4
674195,674195,supplier4
676655,676655,supplier4
770795,770795,supplier4
809335,809335,supplier4
818855,818855,supplier4
850675,850675,supplier4
852555,852555,supplier4
857615,857615,supplier4
893515,893515,supplier4
1001455,1001455,supplier4
1218538,1218538,supplier4
1251298,1251298,supplier4
1301728,1301728,supplier4
1402598,1402598,supplier4
1491058,1491058,supplier4
1634928,1634928,supplier4
1701028,1701028,supplier4
1761358,1761358,supplier4
1969525,1969525,supplier4
908805,908805,supplier4
946055,946055,supplier4
959665,959665,supplier4
112259,112259,supplier1
198630,198630,supplier1
199252,199252,supplier1
234627,234627,supplier1
255966,255966,supplier1
271404,271404,supplier1
273423,273423,supplier1
302114,302114,supplier1
310212,310212,supplier1
421473,421473,supplier1
427805,427805,supplier1
437123,437123,supplier1
437536,437536,supplier1
443022,443022,supplier1
486824,486824,supplier1
606052,606052,supplier1
264091,264091,supplier1
446669,446669,supplier1
458779,458779,supplier1
475859,475859,supplier1
489132,489132,supplier1
495535,495535,supplier1
500242,500242,supplier1
513476,513476,supplier1
513686,513686,supplier1
548395,548395,supplier1
550333,550333,supplier1
551291,551291,supplier1
557871,557871,supplier1
576487,576487,supplier1
577281,577281,supplier1
587348,587348,supplier1
592270,592270,supplier1
631901,631901,supplier1
177693,177693,supplier1
204268,204268,supplier1
209224,209224,supplier1
223747,223747,supplier1
230150,230150,supplier1
253782,253782,supplier1
265504,265504,supplier1
299744,299744,supplier1
332611,332611,supplier1
360690,360690,supplier1
371779,371779,supplier1
389376,389376,supplier1
397049,397049,supplier1
429024,429024,supplier1
429584,429584,supplier1
442933,442933,supplier1
455850,455850,supplier1
463606,463606,supplier1
465674,465674,supplier1
468577,468577,supplier1
476752,476752,supplier1
481849,481849,supplier1
495255,495255,supplier1
499070,499070,supplier1
500586,500586,supplier1
527498,527498,supplier1
548434,548434,supplier1
583399,583399,supplier1
106959,106959,supplier1
164258,164258,supplier1
194896,194896,supplier1
212123,212123,supplier1
213419,213419,supplier1
218182,218182,supplier1
244961,244961,supplier1
255878,255878,supplier1
258159,258159,supplier1
266969,266969,supplier1
307739,307739,supplier1
316671,316671,supplier1
339468,339468,supplier1
342035,342035,supplier1
342787,342787,supplier1
346722,346722,supplier1
456130,456130,supplier1
462280,462280,supplier1
536876,536876,supplier1
553247,553247,supplier1
572111,572111,supplier1
587997,587997,supplier1
591195,591195,supplier1
109157,109157,supplier1
112013,112013,supplier1
113088,113088,supplier1
114670,114670,supplier1
132639,132639,supplier1
135941,135941,supplier1
153500,153500,supplier1
160745,160745,supplier1
185629,185629,supplier1
219076,219076,supplier1
237349,237349,supplier1
284298,284298,supplier1
327994,327994,supplier1
375135,375135,supplier1
380730,380730,supplier1
437666,437666,supplier1
490020,490020,supplier1
495378,495378,supplier1
495702,495702,supplier1
524505,524505,supplier1
545398,545398,supplier1
555585,555585,supplier1
588954,588954,supplier1
238844,238844,supplier1
248148,248148,supplier1
273202,273202,supplier1
417570,417570,supplier1
440225,440225,supplier1
552053,552053,supplier1
568806,568806,supplier1
11575,11575,supplier3
11849,11849,supplier3
13506,13506,supplier3
1532,1532,supplier3
6194,6194,supplier3
8946,8946,supplier3
984,984,supplier3
24755,24755,supplier3
27032,27032,supplier3
29925,29925,supplier3
35773,35773,supplier3
36494,36494,supplier3
43738,43738,supplier3
50438,50438,supplier3
54570,54570,supplier3
54704,54704,supplier3
125516,125516,supplier3
146516,146516,supplier4
164586,164586,supplier4
199556,199556,supplier4
201996,201996,supplier4
204236,204236,supplier4
210096,210096,supplier4
210346,210346,supplier4
218486,218486,supplier4
238766,238766,supplier4
245641,245641,supplier3
2494,2494,supplier4
262745,262745,supplier4
284815,284815,supplier4
34414,34414,supplier4
356225,356225,supplier4
72534,72534,supplier4
82749,82749,supplier4
414395,414395,supplier4
464735,464735,supplier4
484985,484985,supplier4
485525,485525,supplier4
539955,539955,supplier4
549895,549895,supplier4
563475,563475,supplier4
669325,669325,supplier4
769645,769645,supplier4
815095,815095,supplier4
829955,829955,supplier4
831775,831775,supplier4
1006075,1006075,supplier4
1027068,1027068,supplier4
1657608,1657608,supplier4
1930775,1930775,supplier4
1933785,1933785,supplier4
906725,906725,supplier4
928905,928905,supplier4
929515,929515,supplier4
946615,946615,supplier4
967945,967945,supplier4
997955,997955,supplier4
261456,261456,supplier1
266902,266902,supplier1
367020,367020,supplier1
373338,373338,supplier1
374677,374677,supplier1
386061,386061,supplier1
398643,398643,supplier1
400440,400440,supplier1
421136,421136,supplier1
455340,455340,supplier1
477224,477224,supplier1
510185,510185,supplier1
529919,529919,supplier1
531403,531403,supplier1
549205,549205,supplier1
106380,106380,supplier1
130957,130957,supplier1
306759,306759,supplier1
309406,309406,supplier1
309770,309770,supplier1
353407,353407,supplier1
377823,377823,supplier1
399121,399121,supplier1
418593,418593,supplier1
439975,439975,supplier1
449767,449767,supplier1
464234,464234,supplier1
479335,479335,supplier1
484408,484408,supplier1
489440,489440,supplier1
493706,493706,supplier1
493885,493885,supplier1
536170,536170,supplier1
558528,558528,supplier1
581631,581631,supplier1
593966,593966,supplier1
604408,604408,supplier1
185346,185346,supplier1
210739,210739,supplier1
232803,232803,supplier1
275207,275207,supplier1
310138,310138,supplier1
321174,321174,supplier1
327595,327595,supplier1
412153,412153,supplier1
463736,463736,supplier1
486503,486503,supplier1
499096,499096,supplier1
515927,515927,supplier1
558720,558720,supplier1
573845,573845,supplier1
585687,585687,supplier1
586536,586536,supplier1
591376,591376,supplier1
592178,592178,supplier1
107731,107731,supplier1
119325,119325,supplier1
169006,169006,supplier1
195371,195371,supplier1
220680,220680,supplier1
264187,264187,supplier1
268616,268616,supplier1
307435,307435,supplier1
311830,311830,supplier1
379037,379037,supplier1
427861,427861,supplier1
436200,436200,supplier1
446748,446748,supplier1
453992,453992,supplier1
458240,458240,supplier1
470634,470634,supplier1
487401,487401,supplier1
491240,491240,supplier1
532979,532979,supplier1
577575,577575,supplier1
601109,601109,supplier1
107482,107482,supplier1
118574,118574,supplier1
123399,123399,supplier1
127793,127793,supplier1
219279,219279,supplier1
341192,341192,supplier1
388406,388406,supplier1
425806,425806,supplier1
428541,428541,supplier1
434644,434644,supplier1
492719,492719,supplier1
513966,513966,supplier1
530311,530311,supplier1
551596,551596,supplier1
557045,557045,supplier1
558080,558080,supplier1
119495,119495,supplier1
200108,200108,supplier1
444569,444569,supplier1
456877,456877,supplier1
601702,601702,supplier1
12665,12665,supplier3
4071,4071,supplier3
7854,7854,supplier3
8419,8419,supplier3
8661,8661,supplier3
9734,9734,supplier3
23682,23682,supplier3
27520,27520,supplier3
28734,28734,supplier3
31276,31276,supplier3
32854,32854,supplier3
35124,35124,supplier3
35801,35801,supplier3
38273,38273,supplier3
39049,39049,supplier3
41956,41956,supplier3
43187,43187,supplier3
48637,48637,supplier3
52068,52068,supplier3
53069,53069,supplier3
193626,193626,supplier4
195286,195286,supplier4
197056,197056,supplier4
198326,198326,supplier4
205096,205096,supplier4
205296,205296,supplier4
208436,208436,supplier4
219376,219376,supplier4
219476,219476,supplier4
227826,227826,supplier4
24054,24054,supplier4
245406,245406,supplier4
250647,250647,supplier3
261952,261952,supplier3
274188,274188,supplier3
279765,279765,supplier3
355125,355125,supplier4
87462,87462,supplier4
93550,93550,supplier4
364015,364015,supplier4
383695,383695,supplier4
430235,430235,supplier4
453335,453335,supplier4
457385,457385,supplier4
480915,480915,supplier4
483795,483795,supplier4
485955,485955,supplier4
511855,511855,supplier4
574035,574035,supplier4
676385,676385,supplier4
778855,778855,supplier4
893035,893035,supplier4
900035,900035,supplier4
1064088,1064088,supplier4
1297238,1297238,supplier4
1299668,1299668,supplier4
1351138,1351138,supplier4
939655,939655,supplier4
949175,949175,supplier4
142543,142543,supplier1
260924,260924,supplier1
360366,360366,supplier1
399530,399530,supplier1
447938,447938,supplier1
450616,450616,supplier1
471612,471612,supplier1
486461,486461,supplier1
563789,563789,supplier1
570020,570020,supplier1
583153,583153,supplier1
597200,597200,supplier1
107007,107007,supplier1
197416,197416,supplier1
227819,227819,supplier1
296522,296522,supplier1
358687,358687,supplier1
402502,402502,supplier1
416060,416060,supplier1
430674,430674,supplier1
435630,435630,supplier1
495200,495200,supplier1
502333,502333,supplier1
512943,512943,supplier1
533409,533409,supplier1
534691,534691,supplier1
538519,538519,supplier1
542608,542608,supplier1
559968,559968,supplier1
573516,573516,supplier1
226206,226206,supplier1
250074,250074,supplier1
308536,308536,supplier1
369151,369151,supplier1
373525,373525,supplier1
378809,378809,supplier1
394493,394493,supplier1
430117,430117,supplier1
440148,440148,supplier1
483915,483915,supplier1
542665,542665,supplier1
557242,557242,supplier1
559950,559950,supplier1
567149,567149,supplier1
568730,568730,supplier1
571014,571014,supplier1
577847,577847,supplier1
127001,127001,supplier1
127960,127960,supplier1
131977,131977,supplier1
196056,196056,supplier1
212592,212592,supplier1
230340,230340,supplier1
252951,252951,supplier1
413556,413556,supplier1
471386,471386,supplier1
481429,481429,supplier1
494353,494353,supplier1
531772,531772,supplier1
545412,545412,supplier1
568721,568721,supplier1
570361,570361,supplier1
578154,578154,supplier1
116954,116954,supplier1
125897,125897,supplier1
135610,135610,supplier1
169107,169107,supplier1
240204,240204,supplier1
279339,279339,supplier1
388380,388380,supplier1
391326,391326,supplier1
430143,430143,supplier1
431786,431786,supplier1
434140,434140,supplier1
460542,460542,supplier1
465699,465699,supplier1
476568,476568,supplier1
555908,555908,supplier1
580096,580096,supplier1
592446,592446,supplier1
309540,309540,supplier1
487156,487156,supplier1
492023,492023,supplier1
498596,498596,supplier1
544887,544887,supplier1
550830,550830,supplier1
12446,12446,supplier3
14217,14217,supplier3
17065,17065,supplier3
21746,21746,supplier3
25282,25282,supplier3
25509,25509,supplier3
27998,27998,supplier3
28966,28966,supplier3
33592,33592,supplier3
34059,34059,supplier3
36648,36648,supplier3
37070,37070,supplier3
40683,40683,supplier3
42074,42074,supplier3
42877,42877,supplier3
43221,43221,supplier3
50539,50539,supplier3
206606,206606,supplier4
209526,209526,supplier4
211276,211276,supplier4
211646,211646,supplier4
218116,218116,supplier4
249706,249706,supplier4
273335,273335,supplier4
278312,278312,supplier3
285074,285074,supplier3
296470,296470,supplier3
301205,301205,supplier4
305879,305879,supplier3
53464,53464,supplier4
74674,74674,supplier4
81914,81914,supplier4
99298,99298,supplier3
363755,363755,supplier4
507525,507525,supplier4
575395,575395,supplier4
581345,581345,supplier4
651905,651905,supplier4
664055,664055,supplier4
673625,673625,supplier4
678845,678845,supplier4
721415,721415,supplier4
751045,751045,supplier4
1353398,1353398,supplier4
2006405,2006405,supplier4
2027585,2027585,supplier4
152043,152043,supplier1
212704,212704,supplier1
262170,262170,supplier1
326135,326135,supplier1
414847,414847,supplier1
429432,429432,supplier1
430880,430880,supplier1
438081,438081,supplier1
541507,541507,supplier1
556405,556405,supplier1
566566,566566,supplier1
578469,578469,supplier1
231463,231463,supplier1
290646,290646,supplier1
344049,344049,supplier1
361216,361216,supplier1
376554,376554,supplier1
442837,442837,supplier1
448265,448265,supplier1
470835,470835,supplier1
478783,478783,supplier1
502057,502057,supplier1
546290,546290,supplier1
548092,548092,supplier1
570453,570453,supplier1
595039,595039,supplier1
151131,151131,supplier1
248430,248430,supplier1
276030,276030,supplier1
416859,416859,supplier1
422906,422906,supplier1
432558,432558,supplier1
468887,468887,supplier1
495679,495679,supplier1
506097,506097,supplier1
506855,506855,supplier1
516527,516527,supplier1
547200,547200,supplier1
549942,549942,supplier1
106444,106444,supplier1
112894,112894,supplier1
127101,127101,supplier1
222274,222274,supplier1
368491,368491,supplier1
429426,429426,supplier1
441437,441437,supplier1
451080,451080,supplier1
471848,471848,supplier1
487987,487987,supplier1
509819,509819,supplier1
511211,511211,supplier1
526143,526143,supplier1
108805,108805,supplier1
113925,113925,supplier1
139995,139995,supplier1
239784,239784,supplier1
252152,252152,supplier1
256870,256870,supplier1
305771,305771,supplier1
369173,369173,supplier1
369765,369765,supplier1
375704,375704,supplier1
437868,437868,supplier1
469836,469836,supplier1
540243,540243,supplier1
572948,572948,supplier1
581345,581345,supplier1
136100,136100,supplier1
388237,388237,supplier1
399704,399704,supplier1
445178,445178,supplier1
1583,1583,supplier3
2004,2004,supplier3
3298,3298,supplier3
6361,6361,supplier3
6417,6417,supplier3
7153,7153,supplier3
798,798,supplier3
8268,8268,supplier3
8841,8841,supplier3
23658,23658,supplier3
25218,25218,supplier3
27048,27048,supplier3
29551,29551,supplier3
30192,30192,supplier3
31856,31856,supplier3
38039,38039,supplier3
39078,39078,supplier3
42561,42561,supplier3
42958,42958,supplier3
45062,45062,supplier3
46723,46723,supplier3
48947,48947,supplier3
50582,50582,supplier3
51801,51801,supplier3
53867,53867,supplier3
143704,143704,supplier3
200366,200366,supplier4
203866,203866,supplier4
207556,207556,supplier4
211186,211186,supplier4
212126,212126,supplier4
223646,223646,supplier4
246826,246826,supplier4
306455,306455,supplier4
349025,349025,supplier4
355535,355535,supplier4
39364,39364,supplier4
60424,60424,supplier4
66864,66864,supplier3
360905,360905,supplier4
365045,365045,supplier4
391445,391445,supplier4
456885,456885,supplier4
513205,513205,supplier4
562715,562715,supplier4
590065,590065,supplier4
634535,634535,supplier4
653315,653315,supplier4
671615,671615,supplier4
672545,672545,supplier4
693685,693685,supplier4
710215,710215,supplier4
749075,749075,supplier4
771455,771455,supplier4
774455,774455,supplier4
1318478,1318478,supplier4
1322448,1322448,supplier4
1364518,1364518,supplier4
1445148,1445148,supplier4
1525018,1525018,supplier4
1894435,1894435,supplier4
990435,990435,supplier4
117941,117941,supplier1
124748,124748,supplier1
181723,181723,supplier1
229280,229280,supplier1
238022,238022,supplier1
323284,323284,supplier1
333582,333582,supplier1
341902,341902,supplier1
343934,343934,supplier1
359441,359441,supplier1
375479,375479,supplier1
397860,397860,supplier1
413426,413426,supplier1
419473,419473,supplier1
447049,447049,supplier1
453661,453661,supplier1
485521,485521,supplier1
526304,526304,supplier1
697886,697886,supplier1
265063,265063,supplier1
439731,439731,supplier1
469628,469628,supplier1
473769,473769,supplier1
482365,482365,supplier1
488317,488317,supplier1
489990,489990,supplier1
509431,509431,supplier1
509481,509481,supplier1
534707,534707,supplier1
535584,535584,supplier1
553507,553507,supplier1
555005,555005,supplier1
580544,580544,supplier1
583030,583030,supplier1
601656,601656,supplier1
603598,603598,supplier1
203577,203577,supplier1
258776,258776,supplier1
266585,266585,supplier1
268030,268030,supplier1
275378,275378,supplier1
307955,307955,supplier1
329027,329027,supplier1
361576,361576,supplier1
402984,402984,supplier1
471170,471170,supplier1
483584,483584,supplier1
513880,513880,supplier1
525102,525102,supplier1
529166,529166,supplier1
544799,544799,supplier1
551456,551456,supplier1
566352,566352,supplier1
577983,577983,supplier1
578881,578881,supplier1
590644,590644,supplier1
139364,139364,supplier1
185660,185660,supplier1
192755,192755,supplier1
195938,195938,supplier1
223952,223952,supplier1
230774,230774,supplier1
231774,231774,supplier1
251560,251560,supplier1
276766,276766,supplier1
334851,334851,supplier1
461546,461546,supplier1
504707,504707,supplier1
511955,511955,supplier1
536047,536047,supplier1
586909,586909,supplier1
592632,592632,supplier1
645260,645260,supplier1
116248,116248,supplier1
131393,131393,supplier1
138894,138894,supplier1
152467,152467,supplier1
172545,172545,supplier1
204541,204541,supplier1
385044,385044,supplier1
403591,403591,supplier1
432123,432123,supplier1
447077,447077,supplier1
492920,492920,supplier1
498407,498407,supplier1
604363,604363,supplier1
259599,259599,supplier1
353106,353106,supplier1
429274,429274,supplier1
455415,455415,supplier1
471829,471829,supplier1
12263,12263,supplier3
15345,15345,supplier3
15576,15576,supplier3
1618,1618,supplier3
1795,1795,supplier3
335,335,supplier3
3448,3448,supplier3
5646,5646,supplier3
7602,7602,supplier3
16608,16608,supplier3
17403,17403,supplier3
18465,18465,supplier3
28319,28319,supplier3
28802,28802,supplier3
29007,29007,supplier3
29949,29949,supplier3
31309,31309,supplier3
32338,32338,supplier3
34915,34915,supplier3
40145,40145,supplier3
40816,40816,supplier3
44889,44889,supplier3
45680,45680,supplier3
47255,47255,supplier3
51046,51046,supplier3
51857,51857,supplier3
100112,100112,supplier4
149566,149566,supplier4
16234,16234,supplier4
166106,166106,supplier4
198796,198796,supplier4
210546,210546,supplier4
235776,235776,supplier4
46954,46954,supplier4
64234,64234,supplier4
78664,78664,supplier4
359425,359425,supplier4
489135,489135,supplier4
519285,519285,supplier4
662345,662345,supplier4
668695,668695,supplier4
677065,677065,supplier4
757225,757225,supplier4
765575,765575,supplier4
799485,799485,supplier4
816805,816805,supplier4
826825,826825,supplier4
843195,843195,supplier4
844175,844175,supplier4
844695,844695,supplier4
891285,891285,supplier4
898865,898865,supplier4
1227618,1227618,supplier4
1284098,1284098,supplier4
1423438,1423438,supplier4
2030995,2030995,supplier4
922085,922085,supplier4
126474,126474,supplier1
138315,138315,supplier1
147916,147916,supplier1
176211,176211,supplier1
201618,201618,supplier1
214343,214343,supplier1
220355,220355,supplier1
239943,239943,supplier1
259851,259851,supplier1
269767,269767,supplier1
440318,440318,supplier1
444777,444777,supplier1
468537,468537,supplier1
469353,469353,supplier1
484561,484561,supplier1
516919,516919,supplier1
542689,542689,supplier1
571211,571211,supplier1
578521,578521,supplier1
584433,584433,supplier1
587377,587377,supplier1
590971,590971,supplier1
140409,140409,supplier1
192503,192503,supplier1
194890,194890,supplier1
221455,221455,supplier1
366305,366305,supplier1
433434,433434,supplier1
440584,440584,supplier1
446212,446212,supplier1
446548,446548,supplier1
458048,458048,supplier1
481013,481013,supplier1
493498,493498,supplier1
495427,495427,supplier1
498861,498861,supplier1
537363,537363,supplier1
538166,538166,supplier1
585349,585349,supplier1
597257,597257,supplier1
141875,141875,supplier1
169264,169264,supplier1
212041,212041,supplier1
222246,222246,supplier1
230520,230520,supplier1
242397,242397,supplier1
248979,248979,supplier1
282684,282684,supplier1
342258,342258,supplier1
443637,443637,supplier1
462657,462657,supplier1
475683,475683,supplier1
481057,481057,supplier1
499082,499082,supplier1
504920,504920,supplier1
505281,505281,supplier1
508056,508056,supplier1
551900,551900,supplier1
582114,582114,supplier1
592164,592164,supplier1
121414,121414,supplier1
122828,122828,supplier1
142337,142337,supplier1
163716,163716,supplier1
253339,253339,supplier1
271471,271471,supplier1
348477,348477,supplier1
366565,366565,supplier1
393379,393379,supplier1
435086,435086,supplier1
437331,437331,supplier1
454763,454763,supplier1
465881,465881,supplier1
468713,468713,supplier1
483794,483794,supplier1
504405,504405,supplier1
565152,565152,supplier1
148872,148872,supplier1
209844,209844,supplier1
220158,220158,supplier1
238987,238987,supplier1
258335,258335,supplier1
399537,399537,supplier1
420472,420472,supplier1
424110,424110,supplier1
447927,447927,supplier1
467792,467792,supplier1
493439,493439,supplier1
509421,509421,supplier1
562361,562361,supplier1
566619,566619,supplier1
579078,579078,supplier1
600235,600235,supplier1
111696,111696,supplier1
239646,239646,supplier1
386565,386565,supplier1
474313,474313,supplier1
567130,567130,supplier1
582998,582998,supplier1
585860,585860,supplier1
10780,10780,supplier3
12411,12411,supplier3
13152,13152,supplier3
13795,13795,supplier3
3769,3769,supplier3
4599,4599,supplier3
6268,6268,supplier3
6389,6389,supplier3
8335,8335,supplier3
9627,9627,supplier3
17926,17926,supplier3
29296,29296,supplier3
29664,29664,supplier3
31190,31190,supplier3
32536,32536,supplier3
34776,34776,supplier3
34881,34881,supplier3
35533,35533,supplier3
37418,37418,supplier3
40512,40512,supplier3
43604,43604,supplier3
52841,52841,supplier3
127314,127314,supplier4
197996,197996,supplier4
203026,203026,supplier4
208926,208926,supplier4
214776,214776,supplier4
220366,220366,supplier4
222206,222206,supplier4
23184,23184,supplier4
235300,235300,supplier3
271351,271351,supplier3
284655,284655,supplier4
307265,307265,supplier4
354555,354555,supplier4
63844,63844,supplier4
77394,77394,supplier4
360145,360145,supplier4
391915,391915,supplier4
425705,425705,supplier4
430835,430835,supplier4
453035,453035,supplier4
467075,467075,supplier4
500125,500125,supplier4
598805,598805,supplier4
653015,653015,supplier4
676885,676885,supplier4
679055,679055,supplier4
730315,730315,supplier4
760765,760765,supplier4
802515,802515,supplier4
859675,859675,supplier4
1150238,1150238,supplier4
1279868,1279868,supplier4
1324628,1324628,supplier4
1367738,1367738,supplier4
1468898,1468898,supplier4
1474358,1474358,supplier4
1620598,1620598,supplier4
1874375,1874375,supplier4
2021605,2021605,supplier4
939905,939905,supplier4
197690,197690,supplier1
224305,224305,supplier1
238545,238545,supplier1
253507,253507,supplier1
291320,291320,supplier1
330109,330109,supplier1
380858,380858,supplier1
381234,381234,supplier1
443280,443280,supplier1
445401,445401,supplier1
468017,468017,supplier1
482199,482199,supplier1
503608,503608,supplier1
505532,505532,supplier1
515396,515396,supplier1
560905,560905,supplier1
561119,561119,supplier1
562057,562057,supplier1
578579,578579,supplier1
584327,584327,supplier1
208746,208746,supplier1
209858,209858,supplier1
210757,210757,supplier1
214188,214188,supplier1
301078,301078,supplier1
307670,307670,supplier1
325503,325503,supplier1
346611,346611,supplier1
409567,409567,supplier1
431685,431685,supplier1
461601,461601,supplier1
463833,463833,supplier1
489651,489651,supplier1
491858,491858,supplier1
495867,495867,supplier1
528068,528068,supplier1
530091,530091,supplier1
533604,533604,supplier1
556870,556870,supplier1
557289,557289,supplier1
567792,567792,supplier1
161934,161934,supplier1
